PLANT_NO,DATE_TIME,OM_TEMPERATURE_2M,OM_RELATIVE_HUMIDITY_2M,OM_DEW_POINT_2M,OM_APPARENT_TEMPERATURE,OM_PRESSURE_MSL,OM_SURFACE_PRESSURE,OM_PRECIPITATION,OM_CLOUD_COVER,OM_WIND_SPEED_10M,OM_WIND_DIRECTION_10M,OM_SHORTWAVE_RADIATION,OM_DIRECT_RADIATION,OM_DIFFUSE_RADIATION,OM_DIRECT_NORMAL_IRRADIANCE,OM_SUNSHINE_DURATION,LATITUDE,LONGITUDE,OPEN_METEO_TIMEZONE,OPEN_METEO_UTC_OFFSET_SECONDS
1,2020-06-01 13:45:00,35.7,41,20.3,40.8,1007.0,971.9,0.0,42,5.2,192,842.0,618.0,224.0,635.8,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 14:00:00,36.2,38,19.7,40.3,1005.7,970.7,0.0,19,6.2,173,761.0,568.0,193.0,633.3,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 14:15:00,36.2,38,19.7,40.3,1005.7,970.7,0.0,19,6.2,173,761.0,568.0,193.0,633.3,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 14:30:00,36.2,38,19.7,40.3,1005.7,970.7,0.0,19,6.2,173,761.0,568.0,193.0,633.3,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 14:45:00,36.2,38,19.7,40.3,1005.7,970.7,0.0,19,6.2,173,761.0,568.0,193.0,633.3,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 15:00:00,36.5,36,18.9,39.4,1004.3,969.4,0.0,66,3.8,131,591.0,413.0,178.0,538.3,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 15:15:00,36.5,36,18.9,39.4,1004.3,969.4,0.0,66,3.8,131,591.0,413.0,178.0,538.3,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 15:30:00,36.5,36,18.9,39.4,1004.3,969.4,0.0,66,3.8,131,591.0,413.0,178.0,538.3,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 15:45:00,36.5,36,18.9,39.4,1004.3,969.4,0.0,66,3.8,131,591.0,413.0,178.0,538.3,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 16:00:00,36.0,38,19.3,37.4,1004.2,969.2,0.0,83,14.2,187,408.0,261.0,147.0,440.9,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 16:15:00,36.0,38,19.3,37.4,1004.2,969.2,0.0,83,14.2,187,408.0,261.0,147.0,440.9,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 16:30:00,36.0,38,19.3,37.4,1004.2,969.2,0.0,83,14.2,187,408.0,261.0,147.0,440.9,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 16:45:00,36.0,38,19.3,37.4,1004.2,969.2,0.0,83,14.2,187,408.0,261.0,147.0,440.9,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 17:00:00,33.8,48,21.2,36.5,1005.4,970.1,0.0,82,12.3,7,211.0,111.0,100.0,290.0,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 17:15:00,33.8,48,21.2,36.5,1005.4,970.1,0.0,82,12.3,7,211.0,111.0,100.0,290.0,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 17:30:00,33.8,48,21.2,36.5,1005.4,970.1,0.0,82,12.3,7,211.0,111.0,100.0,290.0,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 17:45:00,33.8,48,21.2,36.5,1005.4,970.1,0.0,82,12.3,7,211.0,111.0,100.0,290.0,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 18:00:00,32.3,53,21.5,36.1,1006.4,970.9,0.1,98,6.2,291,65.0,23.0,42.0,144.7,2673.98,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 18:15:00,32.3,53,21.5,36.1,1006.4,970.9,0.1,98,6.2,291,65.0,23.0,42.0,144.7,2673.98,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 18:30:00,32.3,53,21.5,36.1,1006.4,970.9,0.1,98,6.2,291,65.0,23.0,42.0,144.7,2673.98,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 18:45:00,32.3,53,21.5,36.1,1006.4,970.9,0.1,98,6.2,291,65.0,23.0,42.0,144.7,2673.98,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 19:00:00,30.3,60,21.5,34.7,1007.7,971.9,0.1,98,1.5,256,1.0,0.0,1.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 19:15:00,30.3,60,21.5,34.7,1007.7,971.9,0.1,98,1.5,256,1.0,0.0,1.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 19:30:00,30.3,60,21.5,34.7,1007.7,971.9,0.1,98,1.5,256,1.0,0.0,1.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 19:45:00,30.3,60,21.5,34.7,1007.7,971.9,0.1,98,1.5,256,1.0,0.0,1.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 20:00:00,28.8,69,22.5,32.0,1009.2,973.2,0.7,100,13.4,234,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 20:15:00,28.8,69,22.5,32.0,1009.2,973.2,0.7,100,13.4,234,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 20:30:00,28.8,69,22.5,32.0,1009.2,973.2,0.7,100,13.4,234,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 20:45:00,28.8,69,22.5,32.0,1009.2,973.2,0.7,100,13.4,234,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 21:00:00,27.5,79,23.5,31.7,1010.0,973.8,2.9,100,11.5,221,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 21:15:00,27.5,79,23.5,31.7,1010.0,973.8,2.9,100,11.5,221,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 21:30:00,27.5,79,23.5,31.7,1010.0,973.8,2.9,100,11.5,221,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 21:45:00,27.5,79,23.5,31.7,1010.0,973.8,2.9,100,11.5,221,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 22:00:00,27.4,80,23.6,31.8,1010.2,974.0,0.9,100,9.8,242,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 22:15:00,27.4,80,23.6,31.8,1010.2,974.0,0.9,100,9.8,242,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 22:30:00,27.4,80,23.6,31.8,1010.2,974.0,0.9,100,9.8,242,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 22:45:00,27.4,80,23.6,31.8,1010.2,974.0,0.9,100,9.8,242,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 23:00:00,27.0,83,23.8,31.7,1010.6,974.4,0.8,100,8.4,250,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 23:15:00,27.0,83,23.8,31.7,1010.6,974.4,0.8,100,8.4,250,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 23:30:00,27.0,83,23.8,31.7,1010.6,974.4,0.8,100,8.4,250,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-01 23:45:00,27.0,83,23.8,31.7,1010.6,974.4,0.8,100,8.4,250,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 00:00:00,25.5,88,23.5,30.1,1010.3,973.9,3.1,100,8.6,255,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 00:15:00,25.5,88,23.5,30.1,1010.3,973.9,3.1,100,8.6,255,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 00:30:00,25.5,88,23.5,30.1,1010.3,973.9,3.1,100,8.6,255,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 00:45:00,25.5,88,23.5,30.1,1010.3,973.9,3.1,100,8.6,255,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 01:00:00,25.4,87,23.1,29.5,1009.1,972.7,0.8,100,9.4,227,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 01:15:00,25.4,87,23.1,29.5,1009.1,972.7,0.8,100,9.4,227,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 01:30:00,25.4,87,23.1,29.5,1009.1,972.7,0.8,100,9.4,227,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 01:45:00,25.4,87,23.1,29.5,1009.1,972.7,0.8,100,9.4,227,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 02:00:00,25.2,90,23.4,29.7,1008.5,972.1,0.2,100,8.0,252,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 02:15:00,25.2,90,23.4,29.7,1008.5,972.1,0.2,100,8.0,252,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 02:30:00,25.2,90,23.4,29.7,1008.5,972.1,0.2,100,8.0,252,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 02:45:00,25.2,90,23.4,29.7,1008.5,972.1,0.2,100,8.0,252,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 03:00:00,25.1,90,23.4,30.2,1008.3,971.9,0.4,100,4.7,261,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 03:15:00,25.1,90,23.4,30.2,1008.3,971.9,0.4,100,4.7,261,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 03:30:00,25.1,90,23.4,30.2,1008.3,971.9,0.4,100,4.7,261,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 03:45:00,25.1,90,23.4,30.2,1008.3,971.9,0.4,100,4.7,261,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 04:00:00,25.1,92,23.7,30.3,1008.3,971.9,0.3,100,5.6,285,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 04:15:00,25.1,92,23.7,30.3,1008.3,971.9,0.3,100,5.6,285,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 04:30:00,25.1,92,23.7,30.3,1008.3,971.9,0.3,100,5.6,285,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 04:45:00,25.1,92,23.7,30.3,1008.3,971.9,0.3,100,5.6,285,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 05:00:00,25.3,89,23.4,30.1,1008.4,972.0,0.0,100,6.7,254,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 05:15:00,25.3,89,23.4,30.1,1008.4,972.0,0.0,100,6.7,254,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 05:30:00,25.3,89,23.4,30.1,1008.4,972.0,0.0,100,6.7,254,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 05:45:00,25.3,89,23.4,30.1,1008.4,972.0,0.0,100,6.7,254,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 06:00:00,25.8,88,23.6,30.6,1008.9,972.6,0.0,100,6.8,245,16.0,1.0,15.0,9.9,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 06:15:00,25.8,88,23.6,30.6,1008.9,972.6,0.0,100,6.8,245,16.0,1.0,15.0,9.9,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 06:30:00,25.8,88,23.6,30.6,1008.9,972.6,0.0,100,6.8,245,16.0,1.0,15.0,9.9,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 06:45:00,25.8,88,23.6,30.6,1008.9,972.6,0.0,100,6.8,245,16.0,1.0,15.0,9.9,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 07:00:00,26.9,83,23.8,32.1,1009.3,973.1,0.0,98,5.0,240,129.0,27.0,102.0,99.7,1189.71,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 07:15:00,26.9,83,23.8,32.1,1009.3,973.1,0.0,98,5.0,240,129.0,27.0,102.0,99.7,1189.71,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 07:30:00,26.9,83,23.8,32.1,1009.3,973.1,0.0,98,5.0,240,129.0,27.0,102.0,99.7,1189.71,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 07:45:00,26.9,83,23.8,32.1,1009.3,973.1,0.0,98,5.0,240,129.0,27.0,102.0,99.7,1189.71,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 08:00:00,28.5,73,23.0,32.9,1009.8,973.8,0.0,96,7.1,240,340.0,188.0,152.0,382.5,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 08:15:00,28.5,73,23.0,32.9,1009.8,973.8,0.0,96,7.1,240,340.0,188.0,152.0,382.5,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 08:30:00,28.5,73,23.0,32.9,1009.8,973.8,0.0,96,7.1,240,340.0,188.0,152.0,382.5,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 08:45:00,28.5,73,23.0,32.9,1009.8,973.8,0.0,96,7.1,240,340.0,188.0,152.0,382.5,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 09:00:00,29.6,67,22.9,33.9,1009.7,973.8,0.0,98,7.8,236,531.0,344.0,187.0,502.1,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 09:15:00,29.6,67,22.9,33.9,1009.7,973.8,0.0,98,7.8,236,531.0,344.0,187.0,502.1,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 09:30:00,29.6,67,22.9,33.9,1009.7,973.8,0.0,98,7.8,236,531.0,344.0,187.0,502.1,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 09:45:00,29.6,67,22.9,33.9,1009.7,973.8,0.0,98,7.8,236,531.0,344.0,187.0,502.1,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 10:00:00,30.9,62,22.8,35.3,1009.2,973.5,0.0,97,9.7,225,639.0,343.0,296.0,409.0,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 10:15:00,30.9,62,22.8,35.3,1009.2,973.5,0.0,97,9.7,225,639.0,343.0,296.0,409.0,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 10:30:00,30.9,62,22.8,35.3,1009.2,973.5,0.0,97,9.7,225,639.0,343.0,296.0,409.0,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 10:45:00,30.9,62,22.8,35.3,1009.2,973.5,0.0,97,9.7,225,639.0,343.0,296.0,409.0,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 11:00:00,32.4,56,22.4,37.9,1008.3,972.8,0.0,96,9.5,209,845.0,597.0,248.0,634.0,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 11:15:00,32.4,56,22.4,37.9,1008.3,972.8,0.0,96,9.5,209,845.0,597.0,248.0,634.0,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 11:30:00,32.4,56,22.4,37.9,1008.3,972.8,0.0,96,9.5,209,845.0,597.0,248.0,634.0,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 11:45:00,32.4,56,22.4,37.9,1008.3,972.8,0.0,96,9.5,209,845.0,597.0,248.0,634.0,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 12:00:00,33.3,52,22.2,39.3,1006.9,971.5,0.0,66,8.4,187,906.0,705.0,201.0,714.2,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 12:15:00,33.3,52,22.2,39.3,1006.9,971.5,0.0,66,8.4,187,906.0,705.0,201.0,714.2,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 12:30:00,33.3,52,22.2,39.3,1006.9,971.5,0.0,66,8.4,187,906.0,705.0,201.0,714.2,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 12:45:00,33.3,52,22.2,39.3,1006.9,971.5,0.0,66,8.4,187,906.0,705.0,201.0,714.2,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 13:00:00,34.0,51,22.4,39.5,1006.0,970.7,0.0,47,10.1,178,858.0,673.0,185.0,692.5,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 13:15:00,34.0,51,22.4,39.5,1006.0,970.7,0.0,47,10.1,178,858.0,673.0,185.0,692.5,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 13:30:00,34.0,51,22.4,39.5,1006.0,970.7,0.0,47,10.1,178,858.0,673.0,185.0,692.5,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 13:45:00,34.0,51,22.4,39.5,1006.0,970.7,0.0,47,10.1,178,858.0,673.0,185.0,692.5,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 14:00:00,34.6,49,22.4,38.9,1004.8,969.6,0.0,65,14.2,156,775.0,601.0,174.0,670.1,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 14:15:00,34.6,49,22.4,38.9,1004.8,969.6,0.0,65,14.2,156,775.0,601.0,174.0,670.1,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 14:30:00,34.6,49,22.4,38.9,1004.8,969.6,0.0,65,14.2,156,775.0,601.0,174.0,670.1,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 14:45:00,34.6,49,22.4,38.9,1004.8,969.6,0.0,65,14.2,156,775.0,601.0,174.0,670.1,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 15:00:00,29.4,73,24.0,32.7,1005.8,970.0,6.7,89,19.2,220,468.0,312.0,156.0,406.5,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 15:15:00,29.4,73,24.0,32.7,1005.8,970.0,6.7,89,19.2,220,468.0,312.0,156.0,406.5,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 15:30:00,29.4,73,24.0,32.7,1005.8,970.0,6.7,89,19.2,220,468.0,312.0,156.0,406.5,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 15:45:00,29.4,73,24.0,32.7,1005.8,970.0,6.7,89,19.2,220,468.0,312.0,156.0,406.5,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 16:00:00,30.4,66,23.5,34.7,1005.2,969.5,0.7,91,9.7,207,347.0,182.0,165.0,307.2,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 16:15:00,30.4,66,23.5,34.7,1005.2,969.5,0.7,91,9.7,207,347.0,182.0,165.0,307.2,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 16:30:00,30.4,66,23.5,34.7,1005.2,969.5,0.7,91,9.7,207,347.0,182.0,165.0,307.2,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 16:45:00,30.4,66,23.5,34.7,1005.2,969.5,0.7,91,9.7,207,347.0,182.0,165.0,307.2,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 17:00:00,30.5,61,22.2,34.6,1004.9,969.3,0.0,95,5.7,215,157.0,50.0,107.0,130.3,2110.2,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 17:15:00,30.5,61,22.2,34.6,1004.9,969.3,0.0,95,5.7,215,157.0,50.0,107.0,130.3,2110.2,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 17:30:00,30.5,61,22.2,34.6,1004.9,969.3,0.0,95,5.7,215,157.0,50.0,107.0,130.3,2110.2,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 17:45:00,30.5,61,22.2,34.6,1004.9,969.3,0.0,95,5.7,215,157.0,50.0,107.0,130.3,2110.2,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 18:00:00,30.0,68,23.5,35.1,1005.0,969.3,0.0,68,5.4,143,74.0,27.0,47.0,169.4,3417.59,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 18:15:00,30.0,68,23.5,35.1,1005.0,969.3,0.0,68,5.4,143,74.0,27.0,47.0,169.4,3417.59,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 18:30:00,30.0,68,23.5,35.1,1005.0,969.3,0.0,68,5.4,143,74.0,27.0,47.0,169.4,3417.59,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 18:45:00,30.0,68,23.5,35.1,1005.0,969.3,0.0,68,5.4,143,74.0,27.0,47.0,169.4,3417.59,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 19:00:00,29.4,73,24.1,34.5,1006.1,970.3,0.0,66,7.0,111,1.0,0.0,1.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 19:15:00,29.4,73,24.1,34.5,1006.1,970.3,0.0,66,7.0,111,1.0,0.0,1.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 19:30:00,29.4,73,24.1,34.5,1006.1,970.3,0.0,66,7.0,111,1.0,0.0,1.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 19:45:00,29.4,73,24.1,34.5,1006.1,970.3,0.0,66,7.0,111,1.0,0.0,1.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 20:00:00,28.6,75,23.9,33.7,1006.9,971.0,0.1,79,6.5,84,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 20:15:00,28.6,75,23.9,33.7,1006.9,971.0,0.1,79,6.5,84,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 20:30:00,28.6,75,23.9,33.7,1006.9,971.0,0.1,79,6.5,84,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 20:45:00,28.6,75,23.9,33.7,1006.9,971.0,0.1,79,6.5,84,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 21:00:00,28.2,78,24.1,33.8,1007.8,971.8,0.0,88,4.3,95,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 21:15:00,28.2,78,24.1,33.8,1007.8,971.8,0.0,88,4.3,95,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 21:30:00,28.2,78,24.1,33.8,1007.8,971.8,0.0,88,4.3,95,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 21:45:00,28.2,78,24.1,33.8,1007.8,971.8,0.0,88,4.3,95,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 22:00:00,28.1,80,24.4,34.0,1008.2,972.2,0.0,86,3.1,135,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 22:15:00,28.1,80,24.4,34.0,1008.2,972.2,0.0,86,3.1,135,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 22:30:00,28.1,80,24.4,34.0,1008.2,972.2,0.0,86,3.1,135,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 22:45:00,28.1,80,24.4,34.0,1008.2,972.2,0.0,86,3.1,135,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 23:00:00,27.8,85,25.0,33.9,1008.1,972.0,0.0,91,4.3,175,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 23:15:00,27.8,85,25.0,33.9,1008.1,972.0,0.0,91,4.3,175,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 23:30:00,27.8,85,25.0,33.9,1008.1,972.0,0.0,91,4.3,175,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-02 23:45:00,27.8,85,25.0,33.9,1008.1,972.0,0.0,91,4.3,175,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-03 00:00:00,27.5,84,24.5,32.8,1007.5,971.4,0.0,91,7.7,191,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-03 00:15:00,27.5,84,24.5,32.8,1007.5,971.4,0.0,91,7.7,191,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-03 00:30:00,27.5,84,24.5,32.8,1007.5,971.4,0.0,91,7.7,191,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-03 00:45:00,27.5,84,24.5,32.8,1007.5,971.4,0.0,91,7.7,191,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-03 01:00:00,27.5,73,22.3,31.0,1006.9,970.8,0.0,88,10.7,222,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-03 01:15:00,27.5,73,22.3,31.0,1006.9,970.8,0.0,88,10.7,222,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-03 01:30:00,27.5,73,22.3,31.0,1006.9,970.8,0.0,88,10.7,222,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-03 01:45:00,27.5,73,22.3,31.0,1006.9,970.8,0.0,88,10.7,222,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-03 02:00:00,26.9,71,21.2,29.7,1006.1,970.0,0.0,92,11.2,222,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-03 02:15:00,26.9,71,21.2,29.7,1006.1,970.0,0.0,92,11.2,222,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-03 02:30:00,26.9,71,21.2,29.7,1006.1,970.0,0.0,92,11.2,222,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-06-03 02:45:00,26.9,71,21.2,29.7,1006.1,970.0,0.0,92,11.2,222,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
